Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Pauling scale),Ionic character (Martynov-Batsanov scale),Ionic character (Gordy scale),Ionic character (Mulliken scale),Ionic character (Allred-Rochow scale),Sum of valence electrons,Mean number of electrons,Atomic number sum,Atomic number difference,Mean atomic number,Atomic weight sum,Atomic weight difference,Mean atomic weight,Atomic radius sum,Mean atomic radius,Atomic radius ratio,2 x atomic radius difference,Covalent radius sum,Mean Covalent radius,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum,Mean Zunger radius sum,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius sum,Mean ionic radius,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Mean crystal radius,Crystal radius ratio,2 x Crystal radius difference,Period number sum,Mean period number,Period number difference,Group number sum,Mean group number,Group number difference,Family number sum,Mean family number,Family number difference,Quantum number (l) sum,Mean quantum number (l) mean,Quantum number (l) difference
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.244896158,0.080660682,0.025572249,0.265103055,0.04724739,12,6,84,-6,42,191.81135,-13.99965,95.905675,3.15,1.575,1.333333333,6.3,2.87,1.435,1.296,5.74,5.46,2.73,1.166666667,0.84,0.42,3.2,1.6,1.37037037,1,1.85,0.925,1.283950617,0.46,10,5,0,12,6,-6,7,3.5,-1,4,2,0
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.244896158,0.080660682,0.025572249,0.265103055,0.04724739,12,6,84,-6,42,191.81135,-13.99965,95.905675,3.15,1.575,1.333333333,6.3,2.87,1.435,1.296,5.74,5.46,2.73,1.166666667,0.84,0.42,3.2,1.6,1.37037037,1,1.85,0.925,1.283950617,0.46,10,5,0,12,6,-6,7,3.5,-1,4,2,0
RhYb,CsCl,1,1,-1.18,-0.89,2.2747,-1.2,-0.47,3.7,1.545,4.86355,3.7,1.325,0.29397173,0.179650656,0.725708816,0.302323674,0.053727787,12,6,115,25,57.5,275.9455,70.1345,137.97275,3.1,1.55,1.296296296,6.2,2.81,1.405,1.248,5.62,6.11,3.055,1.424603175,2.14,1.07,3.1,1.55,1.296296296,0.8,1.94,0.97,1.395061728,0.64,11,5.5,1,12,6,-6,7,3.5,-1,5,2.5,1
RuSc,CsCl,1,1,-0.84,-0.47,-0.594,-1.16,-0.35,3.92,1.735,3.3698,3.92,1.365,0.161717397,0.053727787,0.084430497,0.285662686,0.030160805,11,5.5,65,-23,32.5,146.02591,-56.11409,73.012955,2.9,1.45,1.230769231,5.8,2.69,1.345,1.152,5.38,5.355,2.6775,1.055662188,0.29,0.145,2.9,1.45,1.230769231,0.6,1.71,0.855,1.085365854,0.14,9,4.5,-1,11,5.5,-5,7,3.5,-1,4,2,0
RuSc,CsCl,1,1,-0.84,-0.47,-0.594,-1.16,-0.35,3.92,1.735,3.3698,3.92,1.365,0.161717397,0.053727787,0.084430497,0.285662686,0.030160805,11,5.5,65,-23,32.5,146.02591,-56.11409,73.012955,2.9,1.45,1.230769231,5.8,2.69,1.345,1.152,5.38,5.355,2.6775,1.055662188,0.29,0.145,2.9,1.45,1.230769231,0.6,1.71,0.855,1.085365854,0.14,9,4.5,-1,11,5.5,-5,7,3.5,-1,4,2,0
RuYb,CsCl,1,1,-1.1,-0.87,2.3341,-1.4,-0.45,3.8,1.535,4.83385,3.8,1.315,0.261031512,0.172399724,0.743853492,0.387373606,0.049364908,11,5.5,114,26,57,274.11,71.97,137.055,3.05,1.525,1.346153846,6.1,2.81,1.405,1.248,5.62,6.195,3.0975,1.378119002,1.97,0.985,3.05,1.525,1.346153846,0.9,1.95,0.975,1.37804878,0.62,11,5.5,1,11,5.5,-5,7,3.5,-1,5,2.5,1
ScSn,CsCl,1,1,-0.6,-0.38,-1.5198,-0.96,-0.634,3.82,1.69,3.8327,3.82,1.507,0.086068815,0.035456166,0.438670954,0.205784147,0.095604939,7,3.5,71,-29,35.5,163.66591,-73.75409,81.832955,3.05,1.525,1.103448276,6.1,2.85,1.425,1.021276596,5.7,4.63,2.315,1.462765957,1.74,0.87,3.05,1.525,1.103448276,0.3,1.58,0.79,1.289855072,0.4,9,4.5,-1,17,8.5,-11,8,4,-2,3,1.5,1
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.014296816,0.04724739,0.157546998,0.493699544,0.012911917,8,4,82,20,41,191.483,52.037,95.7415,2.75,1.375,1.115384615,5.5,2.66,1.33,1.111111111,5.32,3.46,1.73,1.041297935,0.14,0.07,2.75,1.375,1.115384615,0.3,1.66,0.83,1.184210526,0.28,9,4.5,1,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.018059929,0.062955963,0.134985181,0.534956812,0.026537524,8,4,100,2,50,236.578,6.942,118.289,3,1.5,0.935483871,6,2.84,1.42,0.972222222,5.68,3.815,1.9075,0.86097561,-0.57,-0.285,3,1.5,0.935483871,-0.2,1.84,0.92,0.957446809,-0.08,10,5,0,28,14,2,11,5.5,1,2,1,0
