Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Martynov-Batsanov scale),Sum of valence electrons,Atomic number sum,Atomic weight sum,Atomic radius sum,Atomic radius ratio,Covalent radius sum,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Crystal radius ratio,2 x Crystal radius difference,Period number difference,Group number sum,Group number difference,Family number sum,Quantum number (l) sum,Quantum number (l) difference
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
CeSi,FeB-b,1,1,-0.78,-0.88,0.3882,-1.67,-0.826,3.935,1.54,4.3793,3.935,1.503,0.176012567,7,72,168.2005,2.95,1.681818182,2.76,1.486486486,5.52,3.169014085,6.16,3.08,1.681818182,1.5,1.55,2.875,1.5,3,17,-11,9,4,2
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyNi,FeB-b,1,1,-0.69,-0.61,1.7923,-1.3,-0.79,3.75,1.455,4.47525,3.75,1.485,0.088829279,13,94,221.1934,3.1,1.296296296,2.74,1.382608696,5.48,1.683486239,2.98,1.49,1.296296296,0.8,1.75,1.5,0.7,2,13,-7,7,5,1
DyPt,FeB-b,1,1,-1.06,-0.76,-2.3494,-2.5,-0.63,4.35,1.53,6.5461,4.35,1.405,0.134458538,13,144,357.58,3.1,1.296296296,2.89,1.223076923,5.78,1.359259259,1.94,0.97,1.296296296,0.8,1.79,1.418918919,0.62,0,13,-7,7,5,1
DyPt,FeB-b,1,1,-1.06,-0.76,-2.3494,-2.5,-0.63,4.35,1.53,6.5461,4.35,1.405,0.134458538,13,144,357.58,3.1,1.296296296,2.89,1.223076923,5.78,1.359259259,1.94,0.97,1.296296296,0.8,1.79,1.418918919,0.62,0,13,-7,7,5,1
DyPt,FeB-b,1,1,-1.06,-0.76,-2.3494,-2.5,-0.63,4.35,1.53,6.5461,4.35,1.405,0.134458538,13,144,357.58,3.1,1.296296296,2.89,1.223076923,5.78,1.359259259,1.94,0.97,1.296296296,0.8,1.79,1.418918919,0.62,0,13,-7,7,5,1
DyPt,FeB-b,1,1,-1.06,-0.76,-2.3494,-2.5,-0.63,4.35,1.53,6.5461,4.35,1.405,0.134458538,13,144,357.58,3.1,1.296296296,2.89,1.223076923,5.78,1.359259259,1.94,0.97,1.296296296,0.8,1.79,1.418918919,0.62,0,13,-7,7,5,1
DyPt,FeB-b,1,1,-1.06,-0.76,-2.3494,-2.5,-0.63,4.35,1.53,6.5461,4.35,1.405,0.134458538,13,144,357.58,3.1,1.296296296,2.89,1.223076923,5.78,1.359259259,1.94,0.97,1.296296296,0.8,1.79,1.418918919,0.62,0,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErNi,FeB-b,1,1,-0.67,-0.56,2.0878,-1.3,-0.79,3.75,1.48,4.623,3.75,1.485,0.075405485,13,96,225.9534,3.1,1.296296296,2.72,1.365217391,5.44,1.665137615,2.9,1.45,1.296296296,0.8,1.73,1.471428571,0.66,2,13,-7,7,5,1
ErPt,FeB-b,1,1,-1.04,-0.71,-2.0539,-2.5,-0.63,4.35,1.555,6.69385,4.35,1.405,0.118407193,13,146,362.34,3.1,1.296296296,2.87,1.207692308,5.74,1.344444444,1.86,0.93,1.296296296,0.8,1.77,1.391891892,0.58,0,13,-7,7,5,1
ErPt,FeB-b,1,1,-1.04,-0.71,-2.0539,-2.5,-0.63,4.35,1.555,6.69385,4.35,1.405,0.118407193,13,146,362.34,3.1,1.296296296,2.87,1.207692308,5.74,1.344444444,1.86,0.93,1.296296296,0.8,1.77,1.391891892,0.58,0,13,-7,7,5,1
ErPt,FeB-b,1,1,-1.04,-0.71,-2.0539,-2.5,-0.63,4.35,1.555,6.69385,4.35,1.405,0.118407193,13,146,362.34,3.1,1.296296296,2.87,1.207692308,5.74,1.344444444,1.86,0.93,1.296296296,0.8,1.77,1.391891892,0.58,0,13,-7,7,5,1
ErPt,FeB-b,1,1,-1.04,-0.71,-2.0539,-2.5,-0.63,4.35,1.555,6.69385,4.35,1.405,0.118407193,13,146,362.34,3.1,1.296296296,2.87,1.207692308,5.74,1.344444444,1.86,0.93,1.296296296,0.8,1.77,1.391891892,0.58,0,13,-7,7,5,1
ErPt,FeB-b,1,1,-1.04,-0.71,-2.0539,-2.5,-0.63,4.35,1.555,6.69385,4.35,1.405,0.118407193,13,146,362.34,3.1,1.296296296,2.87,1.207692308,5.74,1.344444444,1.86,0.93,1.296296296,0.8,1.77,1.391891892,0.58,0,13,-7,7,5,1
GdNi,FeB-b,1,1,-0.71,-0.66,1.5351,-1.3,-0.79,3.75,1.43,4.34665,3.75,1.485,0.103179905,13,92,215.9434,3.15,1.333333333,2.76,1.4,5.52,1.793577982,3.46,1.73,1.333333333,0.9,1.78,1.542857143,0.76,2,13,-7,7,5,1
GdNi,FeB-b,1,1,-0.71,-0.66,1.5351,-1.3,-0.79,3.75,1.43,4.34665,3.75,1.485,0.103179905,13,92,215.9434,3.15,1.333333333,2.76,1.4,5.52,1.793577982,3.46,1.73,1.333333333,0.9,1.78,1.542857143,0.76,2,13,-7,7,5,1
GdPt,FeB-b,1,1,-1.08,-0.81,-2.6066,-2.5,-0.63,4.35,1.505,6.4175,4.35,1.405,0.151279196,13,142,352.33,3.15,1.333333333,2.91,1.238461538,5.82,1.448148148,2.42,1.21,1.333333333,0.9,1.82,1.459459459,0.68,0,13,-7,7,5,1
GdPt,FeB-b,1,1,-1.08,-0.81,-2.6066,-2.5,-0.63,4.35,1.505,6.4175,4.35,1.405,0.151279196,13,142,352.33,3.15,1.333333333,2.91,1.238461538,5.82,1.448148148,2.42,1.21,1.333333333,0.9,1.82,1.459459459,0.68,0,13,-7,7,5,1
GdPt,FeB-b,1,1,-1.08,-0.81,-2.6066,-2.5,-0.63,4.35,1.505,6.4175,4.35,1.405,0.151279196,13,142,352.33,3.15,1.333333333,2.91,1.238461538,5.82,1.448148148,2.42,1.21,1.333333333,0.9,1.82,1.459459459,0.68,0,13,-7,7,5,1
GdPt,FeB-b,1,1,-1.08,-0.81,-2.6066,-2.5,-0.63,4.35,1.505,6.4175,4.35,1.405,0.151279196,13,142,352.33,3.15,1.333333333,2.91,1.238461538,5.82,1.448148148,2.42,1.21,1.333333333,0.9,1.82,1.459459459,0.68,0,13,-7,7,5,1
GdPt,FeB-b,1,1,-1.08,-0.81,-2.6066,-2.5,-0.63,4.35,1.505,6.4175,4.35,1.405,0.151279196,13,142,352.33,3.15,1.333333333,2.91,1.238461538,5.82,1.448148148,2.42,1.21,1.333333333,0.9,1.82,1.459459459,0.68,0,13,-7,7,5,1
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
GdSi,FeB-b,1,1,-0.7,-0.88,0.929,-1.67,-0.826,3.935,1.54,4.6497,3.935,1.503,0.176012567,7,78,185.3355,2.9,1.636363636,2.72,1.45045045,5.44,2.753521127,4.98,2.49,1.636363636,1.4,1.48,2.7,1.36,3,17,-11,9,4,2
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
HoNi,FeB-b,1,1,-0.68,-0.56,1.9352,-1.3,-0.79,3.75,1.48,4.5467,3.75,1.485,0.075405485,13,95,223.62372,3.1,1.296296296,2.73,1.373913043,5.46,1.674311927,2.94,1.47,1.296296296,0.8,1.74,1.485714286,0.68,2,13,-7,7,5,1
